_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text	please_choose_a_category_:confidence	please_choose_a_category_	choose_a_category:confidence	choose_a_category
1847304270	False	finalized	3	08/06/2018 9:10	0.6627	Thu Jul 05 01:51:12 +0000 2018	,1014688113283751936,	13743	direct_eyewitness	I too wondered if chick fil a was opened today...well before I had to drive thru flood waters 				
1847304687	False	finalized	4	08/06/2018 3:44	1.0	Fri Jul 06 02:53:53 +0000 2018	,1015066273812762624,	22055	direct_eyewitness	jordevos It's been a long process. We had a couple of appliances with flood damage, and thats been difficult. We h  https://t.co/8C6d6y6I4q				
1847304143	False	finalized	3	08/04/2018 20:46	1.0	Wed Jul 04 23:34:52 +0000 2018	,1014653802127986688,	3568	direct_eyewitness	My job is in a flood zone and now I have wet socks and shoes. Happy 4th y all.				
1847305573	False	finalized	3	08/06/2018 0:46	0.6504	Thu Jun 21 19:48:47 +0000 2018	,1009885864254754816,	10258	direct_eyewitness	If we get hit by a cat 2 hurricane RIP entire RGV this flooding is crazy				
1847304643	False	finalized	3	08/06/2018 10:51	0.3502	Wed Jul 04 23:47:50 +0000 2018	,1014657066953306113,	4463	direct_eyewitness	This is the absolute last thing my community needs right now.  Many are still bailing out from Monday's flood. https://t.co/lMYlJPKRb5				
1847305768	False	finalized	3	08/06/2018 9:11	0.6564	Mon Jul 30 05:48:22 +0000 2018	,1023807492462129152,	34752	direct_eyewitness	We face a  Ј50,000 bill for a flood   “ but we didn t own the house  https://t.co/bHZyHtL5vO				
1847305739	False	finalized	3	08/06/2018 10:50	0.6495	Thu Jun 21 21:36:10 +0000 2018	,1009912888885211136,	20931	direct_eyewitness	After the flood.... all the colors came out				
1847305921	False	finalized	3	08/06/2018 9:30	1.0	Mon Jul 04 04:34:44 +0000 2016	,749823736874881024,	1536	direct_eyewitness	OYG it's a flood.				
1847304903	False	finalized	4	08/05/2018 4:03	0.7617	Fri Jul 06 00:21:38 +0000 2018	,1015027961546698752,	8964	direct_eyewitness	Its been sitting right on top of my location for the last half hour.  Big time street flooding in northern Rio Ranc  https://t.co/h47Be1mhkg				
1847304464	False	finalized	5	08/06/2018 1:55	0.5901	Thu Jul 05 17:53:57 +0000 2018	,1014930395920519168,	77929	direct_eyewitness	lmao thx to yesterday s 4th of July flood we discovered on Snapchat that the area we are moving to floods  fuckin Houston				
1847305808	False	finalized	3	08/05/2018 13:37	0.6413	Sun Jul 29 22:40:29 +0000 2018	,1023699814142369797,	11080	direct_eyewitness	never seen roads flood as fast as they do in lc				
1847304996	False	finalized	4	08/06/2018 0:26	0.7308	Fri Jul 06 01:40:35 +0000 2018	,1015047826735337472,	15777	direct_eyewitness	1 year ago this evening, we came home from the fair to a flooded basement that quickly escalated into a flash flood  https://t.co/jVfqvds4d3				
1847305300	False	finalized	3	08/05/2018 2:53	1.0	Thu Jul 19 21:39:04 +0000 2018	,1020060477219483648,	76667	direct_eyewitness	when u want to go to work but the flood is inside your gate and you don t have your laptop bc you were out sick yes  https://t.co/vJLDqE4EcL				
1847304375	False	finalized	3	08/05/2018 2:05	1.0	Thu Jul 05 11:50:10 +0000 2018	,1014838847975419904,	46920	direct_eyewitness	Wow. Another flash flood. That makes three in a row. Basement is flooded again. But my prayers are for everyone dow  https://t.co/tEHWwrlbW5				
1847306024	False	finalized	3	08/06/2018 4:59	1.0	Mon Jul 04 13:50:21 +0000 2016	,749963560172695553,	20388	direct_eyewitness	One hour on the road for tonights effect of heavy rain. I always took 15 mins from the house to school due to flooded area. #AmboPH				
1847305995	False	finalized	3	08/06/2018 9:08	0.6832	Mon Jul 04 16:28:01 +0000 2016	,750003241103060992,	26375	direct_eyewitness	Take a good look at my flood in WV, Greenbrier WV. you haven't seen nothing yet...				
1847305794	False	finalized	3	08/06/2018 9:10	0.6662	Sun Jul 29 20:04:56 +0000 2018	,1023660669290405888,	297	direct_eyewitness	Nothing like a good storm at the beach and getting caught in the rain or even dancing in it....except when it floods!  obx   obxflooding				
1847304828	False	finalized	4	08/05/2018 22:06	0.7383	Fri Jul 06 12:28:56 +0000 2018	,1015210988948348928,	58084	direct_eyewitness	Another visit to Kg. Jeriah and we tried to work out a viable solution to solve the flood and stagnant water proble  https://t.co/ZI2VMdA8wm				
1847304961	False	finalized	3	08/05/2018 21:14	1.0	Fri Jul 06 13:51:51 +0000 2018	,1015231858307502080,	66512	direct_eyewitness	jentast1c We had flash flood here last night and I was at a restaurant and everyone phones went off at the same ti  https://t.co/CxnGVeRnF5				
1847305859	False	finalized	4	08/05/2018 14:23	0.7256	Sun Jul 29 23:47:22 +0000 2018	,1023716645041266688,	15544	direct_eyewitness	do you really live in Louisiana if you ve never driven through a flash flood				
1847305444	False	finalized	3	08/05/2018 19:13	1.0	Thu Jun 21 21:01:21 +0000 2018	,1009904128351461378,	17443	direct_eyewitness	I got out of work at 3... I ve been trying to find a way back home since then in this flood				
1847304253	False	finalized	4	08/05/2018 0:28	0.5057	Thu Jul 05 01:11:25 +0000 2018	,1014678100943228928,	11022	direct_eyewitness	Update: The same roads that flooded on Monday are flooded again.  Definitely no fire works here tonight. My street  https://t.co/m3kGkEQrSC				
1847304493	False	finalized	3	08/06/2018 9:29	0.6645	Thu Jul 05 19:18:18 +0000 2018	,1014951621841903617,	86204	direct_eyewitness	Houston.....always flooding.... https://t.co/9xhKNQ4jam				
1847305283	False	finalized	7	08/05/2018 0:13	1.0	Thu Jul 19 21:32:48 +0000 2018	,1020058902602440704,	75732	direct_eyewitness	I have just escaped the rushing flood waters of the Ginso Tree in Ori and the Blind Forest and for me, it was one o  https://t.co/o0J1KtO8kn				
1847304701	False	finalized	4	08/05/2018 22:53	1.0	Fri Jul 06 12:16:35 +0000 2018	,1015207882889969665,	56941	direct_eyewitness	screaming   њfuck  ќ at a taxi during a monsoon rain and hurling bags inside trying not to get caught in the flood				
1847306088	False	finalized	3	08/04/2018 23:37	0.6515	Mon Jul 04 04:52:59 +0000 2016	,749828330535333888,	2105	direct_eyewitness	Into the flood again Same old trip it was back then So I made a big mistake Try to see it once my way				
1847305219	False	finalized	5	08/06/2018 1:21	0.8023	Thu Jul 19 19:09:38 +0000 2018	,1020022870355800065,	51473	direct_eyewitness	why is my school still not suspending when there is an actual flood outside anyways good morning i love zhangjing  https://t.co/ESZFdKF898				
1847304245	False	finalized	3	08/05/2018 3:56	0.6709	Thu Jul 05 01:07:21 +0000 2018	,1014677075423350784,	10752	direct_eyewitness	 dorkymustche  JeffreeStar Nope maybe he got swept away in the flood.				
1847305281	False	finalized	3	08/05/2018 20:33	0.6667	Thu Jul 19 21:32:05 +0000 2018	,1020058719017623552,	75612	direct_eyewitness	watch me get through the flood road first before the class gets suspended 				
1847305103	False	finalized	3	08/05/2018 0:43	1.0	Thu Jul 19 15:55:21 +0000 2018	,1019973979572846592,	13956	direct_eyewitness	Everywhere is flood like situation, and not much rain,.. Here,.. 				
1847304171	False	finalized	3	08/04/2018 20:03	0.6471	Wed Jul 04 23:51:00 +0000 2018	,1014657864068149248,	4703	direct_eyewitness	JOB WELL DONE! Despite the heavy rain, our staff was able to move out the medical tents before the flooding at  https://t.co/tSVJtEQLci				
1847305990	False	finalized	3	08/05/2018 20:48	0.6957	Mon Jul 04 10:44:04 +0000 2016	,749916681036849152,	14027	direct_eyewitness	Due to the flood the South Wimbledon Clinic is closed.				
1847304858	False	finalized	3	08/05/2018 22:01	0.6604	Fri Jul 06 13:43:22 +0000 2018	,1015229721829781506,	65665	direct_eyewitness	t has been raining hard for 1 week now. Hope this rain will stop before the river starts to flood				
1847304401	False	finalized	4	08/04/2018 23:27	0.7455	Thu Jul 05 13:25:15 +0000 2018	,1014862775569481729,	54013	direct_eyewitness	"""After the flood all the colors came out. It was a beautiful day."" -U2"				
1847304408	False	finalized	4	08/05/2018 23:10	0.5055	Thu Jul 05 13:31:03 +0000 2018	,1014864236038836224,	54471	direct_eyewitness	Beautiful view of contaminated water. Thanks flood. A nice dip would be nice rn. https://t.co/wv4ZuAnp54				
1847305595	False	finalized	3	08/05/2018 4:36	0.3429	Thu Jun 21 21:20:15 +0000 2018	,1009908884046254080,	19443	direct_eyewitness	 KayWorboys I thought it was a flood warning				
1847305609	False	finalized	4	08/05/2018 22:37	0.7776	Thu Jun 21 23:47:30 +0000 2018	,1009945940063608833,	33165	direct_eyewitness	I paid off my car 4 months ago and today it broke down cause my dumb ass went through a flood. How is your day going ?				
1847304540	False	finalized	3	08/04/2018 23:37	1.0	Thu Jul 05 21:09:45 +0000 2018	,1014979669517619208,	96415	direct_eyewitness	(Ok so now that I m out of work and took care of the small flood in my basement..)				
1847304355	False	finalized	3	08/06/2018 2:27	0.6861	Thu Jul 05 06:57:59 +0000 2018	,1014765316230877185,	32056	direct_eyewitness	My coworker watches me cleaning the flood trough the CCTV  https://t.co/VveesqHv66				
1847305139	False	finalized	3	08/06/2018 11:45	0.6749	Thu Jul 19 16:28:29 +0000 2018	,1019982315844489216,	19582	direct_eyewitness	 DPYEOUT And I live in a flood zone town area too! Ugh!				
1847304238	False	finalized	4	08/05/2018 0:22	1.0	Thu Jul 05 00:40:25 +0000 2018	,1014670299294511104,	8702	direct_eyewitness	"mryannagy We've had at least 4 flash flood events here. We went through a drought during our ""rainy"" season so I g  https://t.co/EZpmuL7rxa"				
1847305593	False	finalized	4	08/05/2018 3:57	1.0	Thu Jun 21 21:20:00 +0000 2018	,1009908818245976064,	19411	direct_eyewitness	Even though we didn t get hit by a massive hurricane, we are still flooded and in need of help so it s nice to see  https://t.co/XLB0irgXfa				
1847305484	False	finalized	4	08/04/2018 23:34	1.0	Thu Jun 21 22:24:34 +0000 2018	,1009925068745474048,	25950	direct_eyewitness	I hope this flood water starts receding from my neighborhood				
1847305114	False	finalized	4	08/05/2018 1:12	0.7483	Thu Jul 19 15:59:21 +0000 2018	,1019974985870401537,	14527	direct_eyewitness	I want to be happy for the rain but why did it have to go from drought to flood in .5 seconds. Praying my foundation doesn t leak				
1847305860	False	finalized	3	08/05/2018 19:14	1.0	Sun Jul 29 23:48:53 +0000 2018	,1023717027863834624,	15639	direct_eyewitness	 Sassycrabb We went through the flood and it got infected by the flood water				
1847305991	False	finalized	4	08/05/2018 11:05	0.755	Mon Jul 04 10:44:35 +0000 2016	,749916811961913344,	14044	direct_eyewitness	Tf! I'm already stuck in a goddamn traffic and now the streets are already flooded. Urgh! Srsly Manila?! #flood #ManilaTraffic #WhenInManila				
1847305964	False	finalized	5	08/05/2018 23:06	0.6029	Tue Jul 05 00:40:47 +0000 2016	,750127249278500865,	42558	direct_eyewitness	RodyDu30: RT teddyboylocsin: For two days now, no traffic. Sure, after massive rain and flood, traffic was slow but it moved. All it takes				
1847305654	False	finalized	3	08/05/2018 3:14	0.6706	Thu Jun 21 20:10:58 +0000 2018	,1009891445589897217,	12501	direct_eyewitness	People are outside playing in the flood water and I m over here like.... https://t.co/ddpT4rl6yX				
1847304496	False	finalized	4	08/05/2018 1:52	0.7442	Thu Jul 05 20:17:43 +0000 2018	,1014966577895215105,	91601	direct_eyewitness	My gym is closed due to a random flood in Philly AND the Gobbler is back at Wawa this week for Hoagiefest. My desti  https://t.co/XLE6WZXyUc				
1847304990	False	finalized	4	08/05/2018 3:05	1.0	Fri Jul 06 20:43:08 +0000 2018	,1015335360799346688,	110029	direct_eyewitness	Great to see rain...let's keep the flooding to a minimum! https://t.co/PReTamHQQo				
1847305700	False	finalized	3	08/06/2018 10:39	0.6615	Thu Jun 21 21:41:35 +0000 2018	,1009914250796597252,	21491	direct_eyewitness	Unfortanately the Friday night events have been canceled due to flood levels!! Saturday s events wll be held at the  https://t.co/2sHP3Alghe				
1847305291	False	finalized	3	08/06/2018 2:03	0.3443	Thu Jul 19 21:35:51 +0000 2018	,1020059669207842816,	76222	direct_eyewitness	hurricane harvey flood on meee.				
1847304151	False	finalized	3	08/06/2018 9:01	0.6584	Wed Jul 04 23:38:13 +0000 2018	,1014654644356833281,	3800	direct_eyewitness	When life gives you obstacles, you overcome.  When your kitchen floods, you enjoy making a new kitchen. See the kit  https://t.co/C6Z3sFuhhO				
1847304105	False	finalized	5	08/05/2018 3:52	0.7912	Wed Jul 04 22:56:51 +0000 2018	,1014644234920579073,	933	direct_eyewitness	I almost made it to this point. Almost. But I got distracted for a few days, and the flood didn t end, and, well...  https://t.co/zrcyMfh0B3				
1847304109	False	finalized	4	08/06/2018 9:04	0.7708	Wed Jul 04 23:02:44 +0000 2018	,1014645713937096704,	1317	direct_eyewitness	I m so confused there was a flood??? I just woke up				
1847305323	False	finalized	3	08/05/2018 19:46	0.642	Thu Jul 19 21:44:08 +0000 2018	,1020061755169419264,	77392	direct_eyewitness	okay thank god no classes i don't wanna swim in flood water				
1847305171	False	finalized	3	08/05/2018 2:53	1.0	Thu Jul 19 17:11:21 +0000 2018	,1019993103397261313,	27147	direct_eyewitness	Here in Houston, we flood after 2 hours. So ill take the 2hour storm as usual				
1847306061	False	finalized	4	08/06/2018 2:15	0.7618	Mon Jul 04 20:20:12 +0000 2016	,750061669456482308,	34579	direct_eyewitness	We are not complaining though. Let the flood drown us. https://t.co/t4q6UjQyK7				
1847304734	False	finalized	4	08/06/2018 4:11	0.5175	Fri Jul 06 13:38:15 +0000 2018	,1015228433599565824,	65148	direct_eyewitness	Dinner date with mikesy8 bunnysy. A commitment we must keep says #hardwarehusband despite the rain and flood.  https://t.co/DHo42VobFQ				
1847305740	False	finalized	5	08/05/2018 7:16	0.8101	Thu Jun 21 21:36:20 +0000 2018	,1009912929200885760,	20943	direct_eyewitness	Bruh i want to do something but ion got no boat to be out in this flood				
1847304638	False	finalized	3	08/06/2018 4:28	0.3426	Wed Jul 04 22:57:39 +0000 2018	,1014644434640793600,	978	direct_eyewitness	When you can't reach surface anymore you just sit down and let the flood do his job.				
1847304860	False	finalized	5	08/05/2018 2:20	0.6067	Fri Jul 06 13:43:55 +0000 2018	,1015229861084913664,	65724	direct_eyewitness	It has been raining hard for 1 week now. Hope this rain will stop before the river starts to flood				
1847304810	False	finalized	4	08/05/2018 22:37	0.7776	Fri Jul 06 11:07:46 +0000 2018	,1015190562759200774,	51218	direct_eyewitness	When a short heavy rainfall causes this much flooding (not for the first time) it's time for the Council and counci  https://t.co/36MQIUM0PS				
1847305777	False	finalized	5	08/04/2018 23:44	1.0	Mon Jul 30 18:49:59 +0000 2018	,1024004195710656512,	90494	direct_eyewitness	Me, watching more rain try to come down a day after I d finished cleaning flood damage https://t.co/9p3NgNJQ9N				
1847304784	False	finalized	3	08/05/2018 14:03	0.6832	Fri Jul 06 00:31:15 +0000 2018	,1015030378862694401,	9835	direct_eyewitness	Finally, rain. Also, in addition to the fire, we just had a tornado, hail, and a flash flood warning.  https://t.co/ZxDauavuU7				
1847305596	False	finalized	3	08/06/2018 11:11	0.6589	Thu Jun 21 21:20:22 +0000 2018	,1009908914031296512,	19453	direct_eyewitness	 PoliticusSarah There was also a flood in the town, so there's that.				
1847304145	False	finalized	3	08/06/2018 9:01	1.0	Wed Jul 04 23:36:14 +0000 2018	,1014654147927277570,	3676	direct_eyewitness	MayraABC13  GothamNoirNYC I remember going hunting for crawdaddies after every flood when I was a kid. Made my mom so mad!				
1847305426	False	finalized	3	08/06/2018 2:16	1.0	Thu Jun 21 20:49:59 +0000 2018	,1009901266141622273,	16209	direct_eyewitness	me: don t flood my house the rain: i m good luv, enjoy https://t.co/o3LT9KxdED				
1847305927	False	finalized	4	08/04/2018 23:55	1.0	Mon Jul 04 06:44:46 +0000 2016	,749856460482326528,	6377	direct_eyewitness	Just spent this late evening/early morning dealing with an apartment flood. 3 Apts got ruined. Yikes. https://t.co/0i3NmakGWj				
1847304629	False	finalized	3	08/06/2018 12:41	0.6622	Thu Jul 05 02:33:23 +0000 2018	,1014698729608220672,	16764	direct_eyewitness	Meeee soon as the street starts flooding I'm big stressed  https://t.co/RssSWmmE2X				
1847305233	False	finalized	4	08/06/2018 0:26	0.7592	Thu Jul 19 19:17:23 +0000 2018	,1020024823001444352,	52959	direct_eyewitness	FredNorth470  KelWood20 Bahahhaha mine too! Even the damn ones I had during the flood leaked !				
1847305912	False	finalized	5	08/05/2018 2:52	0.5892	Mon Jul 30 19:30:05 +0000 2018	,1024014284911771648,	93836	direct_eyewitness	MrTooze My bad, I thought it was a flash flood caused by tropical storm, not from tectonic origins  Ќ  ‚пёЏ https://t.co/4uSx13hU7l				
1847305650	False	finalized	4	08/06/2018 0:25	0.5019	Thu Jun 21 19:58:28 +0000 2018	,1009888302319759366,	11209	direct_eyewitness	in 2010 Roma flooded and the water destroyed my home, so when building a new one, my dad bought thousands of dollar  https://t.co/O1lAVLgASj				
1847305905	False	finalized	4	08/05/2018 10:23	0.7522	Mon Jul 30 18:16:42 +0000 2018	,1023995818221686784,	87510	direct_eyewitness	Shit, it's really, really coming down... This is like flash-flood levels of rain.  Stay safe, y'all... and maybe avoid driving for now.				
1847304147	False	finalized	3	08/06/2018 9:21	1.0	Wed Jul 04 23:36:51 +0000 2018	,1014654301136932864,	3706	direct_eyewitness	Houston seriously needs to invest in roads and dams because this flood is a fucking mess and our roads are horrible.				
1847305548	False	finalized	4	08/05/2018 14:22	0.5066	Fri Jun 22 01:05:52 +0000 2018	,1009965660083048450,	42242	direct_eyewitness	**BECKLEY, WV** . THE SHOW MUST GO ON!  Due to flood damage, our show at Melody's is being moved to Foster's Main S  https://t.co/SfPNaVoMtL				
1847304630	False	finalized	5	08/04/2018 23:46	0.4098	Thu Jul 05 02:33:27 +0000 2018	,1014698743377956867,	16767	direct_eyewitness	I do believe you've laid a curse on North America A curse that we here now rehearse in Philadelphia A second flood,  https://t.co/ReN2hrcNZL				
1847305316	False	finalized	4	08/04/2018 23:46	0.7404	Thu Jul 19 21:41:49 +0000 2018	,1020061170705797122,	77043	direct_eyewitness	And here I thought the end would be by fire, not the whole flood thing again. :\ Dang, I don't even know what a cubit is....I'm truly sunk!				
1847304353	False	finalized	3	08/06/2018 10:39	0.6646	Thu Jul 05 06:57:51 +0000 2018	,1014765280956805120,	32053	direct_eyewitness	I am madly fascinated by Kamo flood 				
1847304777	False	finalized	3	08/05/2018 22:44	1.0	Fri Jul 06 04:38:33 +0000 2018	,1015092613748101120,	29168	direct_eyewitness	rain... nagpur rain ... a little flood we have here ... #nmc #nagpur https://t.co/p8nh1CVM5W				
1847304699	False	finalized	3	08/06/2018 9:03	1.0	Fri Jul 06 12:19:50 +0000 2018	,1015208701945401344,	57254	direct_eyewitness	3 tents at my campsite.  Torrential downpour. My tent is the only one that didnt flood. Hell yeah				
1847305085	False	finalized	4	08/05/2018 10:23	0.2703	Thu Jul 19 15:40:58 +0000 2018	,1019970360198991877,	11786	direct_eyewitness	thefin19  WhatTheFFacts He is seated inside waiting for the next flood   https://t.co/TBscUFkD9J				
1847305272	False	finalized	3	08/06/2018 9:15	0.3522	Thu Jul 19 21:12:55 +0000 2018	,1020053897048543232,	72594	direct_eyewitness	Cabo for my birthday  Let s just hope the hotel doesn t flood again.				
1847305212	False	finalized	3	08/05/2018 4:43	0.6899	Thu Jul 19 18:59:21 +0000 2018	,1020020284147953664,	49489	direct_eyewitness	It's 3 am here and it is raining hard and I can see the flood already. Can the government suspend classes already?				
1847305258	False	finalized	3	08/05/2018 1:59	1.0	Thu Jul 19 20:37:58 +0000 2018	,1020045101828059136,	67056	direct_eyewitness	It was like a flood today hat we needed since we were on that drought 				
1847304409	False	finalized	6	08/05/2018 2:20	0.6716	Thu Jul 05 13:31:18 +0000 2018	,1014864299012034565,	54494	direct_eyewitness	Death's final fee The rain just falls forever.  A never ending flood  that pours from my sky.   The brief rays of s  https://t.co/qYrEte52MU				
1847305321	False	finalized	3	08/06/2018 12:10	1.0	Thu Jul 19 21:43:44 +0000 2018	,1020061652186611712,	77326	direct_eyewitness	Fuck this flood seriously this is the worst day that happened to me				
1847304683	False	finalized	3	08/05/2018 21:14	1.0	Fri Jul 06 21:28:12 +0000 2018	,1015346702155436032,	115456	direct_eyewitness	Crazy weather crazy weather this is happening all over here with flash flood s right now and yet it was 102 in the  https://t.co/6CAg2aAd9R				
1847304834	False	finalized	3	08/06/2018 10:22	1.0	Fri Jul 06 12:24:34 +0000 2018	,1015209892599214081,	57684	direct_eyewitness	That flash flood just scared the shit out of me				
1847304518	False	finalized	4	08/06/2018 0:30	0.7478	Thu Jul 05 12:08:17 +0000 2018	,1014843406999224320,	48167	direct_eyewitness	to make everything just that much better, the basement is starting to flood from the ground !!!				
1847305145	False	finalized	3	08/06/2018 4:28	0.6713	Thu Jul 19 16:31:16 +0000 2018	,1019983016200790016,	20070	direct_eyewitness	the flood's rising so quickly and ngl i'm lowkey scared				
1847305863	False	finalized	3	08/06/2018 10:22	1.0	Mon Jul 30 11:28:53 +0000 2018	,1023893186169774080,	52134	direct_eyewitness	I found his truck In the flood plain upside down, there was a hell of a rain I don t know if he drowned				
1847305888	False	finalized	3	08/06/2018 9:05	0.3655	Mon Jul 30 15:13:33 +0000 2018	,1023949727979786241,	70868	direct_eyewitness	ScatteredRuby  ќќWe are always having brothers and sisters joining us willingly, but the flood.. it takes everything  https://t.co/3ifvzFqoCl				
1847304727	False	finalized	3	08/06/2018 2:16	0.3594	Fri Jul 06 13:08:14 +0000 2018	,1015220879507238912,	61886	direct_eyewitness	Nobody ain't care bout the hurricane Right? Get up good. Hope ya house don't flood out.				
1847305743	False	finalized	4	08/06/2018 4:11	0.7394	Thu Jun 21 20:33:27 +0000 2018	,1009897106637836289,	14627	direct_eyewitness	Honestly, I was dreading calling  Bell_Support about the flood in my apartment, &amp; pending move but they were amazin  https://t.co/Aw7QhDQuOp				
1847304300	False	finalized	4	08/05/2018 21:48	0.7413	Thu Jul 05 02:44:04 +0000 2018	,1014701414591889408,	17528	direct_eyewitness	Wed. July 4th....ANNOUNCING.........flood water has receded from our sidewalk ; we have clearance to open this Sat.  https://t.co/dSmilUt6k0				
1847305865	False	finalized	3	08/05/2018 20:59	0.6863	Mon Jul 30 11:30:00 +0000 2018	,1023893470090616832,	52203	direct_eyewitness	If only we could harness our flood waters, India could get transformed in several ways; the state really needs to f  https://t.co/ZQW5NfTSCU				
1847304249	False	finalized	3	08/06/2018 2:18	0.6885	Thu Jul 05 01:09:13 +0000 2018	,1014677547806789633,	10871	direct_eyewitness	 browain violent thunderstorm and flood warnings here, makes the fireworks seem tame				
1847305029	False	finalized	3	08/06/2018 13:13	1.0	Fri Jul 06 09:12:41 +0000 2018	,1015161601736011776,	43294	direct_eyewitness	My neighborhood is beginning to flood...  everyone on lower ground please be careful. https://t.co/R6vjdbHtXv				
1847304373	False	finalized	3	08/06/2018 10:33	1.0	Thu Jul 05 11:36:16 +0000 2018	,1014835350068518913,	45846	direct_eyewitness	Just had to drive through a flood on McKnight road				
1847305128	False	finalized	3	08/06/2018 3:41	0.6523	Thu Jul 19 16:02:13 +0000 2018	,1019975705302626309,	15027	direct_eyewitness	Nebby Debby here! What a wild few weeks it s been! First I got swept up in that Millvale flood n at and it washed m  https://t.co/sMre4d1sFB				
1847305769	False	finalized	3	08/05/2018 20:00	0.3587	Mon Jul 30 05:49:04 +0000 2018	,1023807670371770368,	34803	direct_eyewitness	stuberry69 We had a Mayor in San Diego who used to leave her sprinklers on and flood her neighbors during drought.  https://t.co/lXjluuIFke				
1847305906	False	finalized	4	08/06/2018 3:13	1.0	Mon Jul 30 18:16:59 +0000 2018	,1023995888950239237,	87530	direct_eyewitness	Yay for 2.4 inches of rain. I'm really glad I bought those emergency flood barriers. :(				
1847304612	False	finalized	3	08/06/2018 2:02	1.0	Thu Jul 05 17:33:56 +0000 2018	,1014925360448892933,	75961	direct_eyewitness	FunOnlineMan  fartbelly Sitting on the roof of my house for the 8th straight day as the flood waters rise to my se  https://t.co/Hqns0smvaF				
1847305356	False	finalized	5	08/06/2018 3:13	1.0	Thu Jul 19 14:21:53 +0000 2018	,1019950456293019654,	77	dont_know	 RobProvince No, because the refugees will flood where I am, and I don't want to put up with that bs.				
1847305800	False	finalized	4	08/04/2018 23:34	0.7544	Sun Jul 29 22:35:18 +0000 2018	,1023698510242369536,	10779	dont_know	 sarahzarpentine  tayycates And flood our bathroom!!!				
1847305192	False	finalized	3	08/05/2018 23:32	1.0	Thu Jul 19 17:36:26 +0000 2018	,1019999418920132609,	31985	dont_know	i dare yall to flood my notifs calling me racist bc that proves my point: if u feel attacked by tweets like this th  https://t.co/Urb5jG4ESE				
1847305371	False	finalized	3	08/05/2018 14:31	0.6688	Thu Jun 21 18:24:00 +0000 2018	,1009864526039113729,	1999	dont_know	rawz0ne  ADT  NETGEAR There are no phones on this network. Most likely the Pulse is having an ARP flood or DHCP fi  https://t.co/iZFcgWfGO8				
1847305477	False	finalized	4	08/06/2018 2:08	1.0	Thu Jun 21 21:50:19 +0000 2018	,1009916449748672519,	22536	dont_know	Y all nasty if you chilling in this dirty ass flood water				
1847305588	False	finalized	3	08/06/2018 2:20	1.0	Thu Jun 21 21:23:51 +0000 2018	,1009909789827010560,	19770	dont_know	But let's just let them flood in with no repercussions and give them tons of aid....? They're breaking the laws! Wh  https://t.co/1OW8wUd7mB				
1847305015	False	finalized	3	08/06/2018 11:10	1.0	Fri Jul 06 06:00:07 +0000 2018	,1015113141779353601,	33850	dont_know	Will your property flood next year? These tech startups have answers https://t.co/JfVC76Eacv https://t.co/PZLOy0NdBg				
1847305120	False	finalized	4	08/05/2018 14:25	0.7452	Thu Jul 19 16:00:51 +0000 2018	,1019975363823308800,	14789	dont_know	Two enormous translucent walls flood the playing court of this bright white sports centre by Spanish architect Albe  https://t.co/sbEUlhzeiY				
1847304277	False	finalized	4	08/05/2018 22:21	1.0	Thu Jul 05 01:54:32 +0000 2018	,1014688951888564224,	13994	dont_know	Im gonna flood my tweets with pics from last night just for the sake of my own self reminding me that i was there a  https://t.co/nsLfjzxGON				
1847304873	False	finalized	4	08/05/2018 4:07	0.7572	Fri Jul 06 16:14:32 +0000 2018	,1015267764112625666,	83244	dont_know	Afternoon off went to see #haweswater #mardale  starting to re emerge. Would 'they' move a community and flood out  https://t.co/FeE80klf55				
1847305608	False	finalized	4	08/05/2018 2:00	0.7704	Thu Jun 21 23:47:19 +0000 2018	,1009945894517661696,	33156	dont_know	Must be a flood coming with those high water pants! https://t.co/6fegC7kJMW				
1847305045	False	finalized	3	08/06/2018 14:49	0.6853	Thu Jul 19 14:55:02 +0000 2018	,1019958800990851072,	4725	dont_know	Find out if you're at risk of #flooding  https://t.co/czaI27uFVg https://t.co/hCkwy6jShT				
1847304561	False	finalized	5	08/05/2018 1:00	0.6019	Thu Jul 05 16:53:12 +0000 2018	,1014915106424188928,	72275	dont_know	AtheistTatted Hate to tell you Egypt didn't exist till after the flood.. The Hebrew word for Egypt is Mizraim whic  https://t.co/fXkY1tgb23				
1847306016	False	finalized	3	08/05/2018 21:05	1.0	Mon Jul 04 05:14:39 +0000 2016	,749833780832014336,	3052	dont_know	~ her childhood friend would ask for her hand in marriage. Instantly tears flood from her eyes rolling to her tank top.  OmiSlashSoldier				
1847304211	False	finalized	3	08/05/2018 4:42	1.0	Thu Jul 05 00:18:33 +0000 2018	,1014664797621714946,	6884	dont_know	HellerWeather I wonder what is next for our holiday flood festival I wonder if we will have a flood event during t  https://t.co/FA9cRM8D9f				
1847305439	False	finalized	3	08/05/2018 0:18	1.0	Thu Jun 21 20:53:25 +0000 2018	,1009902130600251397,	16621	dont_know	 kathygriffin  ALT_MyName Stilletos to a flood and a mean girl Jacket to kiddy jail.?				
1847304304	False	finalized	4	08/05/2018 22:26	0.7505	Thu Jul 05 02:45:02 +0000 2018	,1014701660885671937,	17599	dont_know	wheeew chile the floodin down south..  no thanks. how yall afford flood insurance?				
