id,loan_amount,term,base_rate,employment_length,annual_income,debt_to_income,credit_score,interest_rate,probability,predicted,actual,decision_reason
448,76570.92759959945,60,7.670959107889485,25,45965.630025273276,23.96920948821171,605.2266549005458,10.358384653766144,0.7596410090672434,1,0,Low credit score
449,40744.660625437,48,9.052602323676654,14,147692.1317740429,10.423284165144505,790.2576390404231,9.754258774923867,0.3707875874338816,0,0,Standard risk assessment
450,12932.568086373532,12,3.398990257220533,9,131168.89487565457,39.94253045601972,697.9357982362717,5.319057579418013,0.47839134844671305,0,0,High debt-to-income ratio
451,78828.9570131065,12,4.98959278542495,22,130258.33670264597,36.22488555067028,760.2650035785788,6.249191605145866,0.600639405107306,1,1,High debt-to-income ratio
452,58048.40372490148,48,7.101152998511848,3,111347.9412154741,20.09032864715939,801.4981460801368,7.787074824182074,0.432315467532777,0,1,Standard risk assessment
453,45301.090878462746,36,5.9790390238486335,5,122331.18656163808,23.561413841412268,784.3366984315219,6.871286177947537,0.41828671484672575,0,0,Standard risk assessment
454,91103.66658399992,36,9.413589714134897,7,31374.839563949874,18.77428325537845,798.6238141945066,10.115094404743616,0.5591349923204662,1,0,Large loan amount
455,15563.760819084377,36,7.6004453643718515,23,46362.17180538414,27.329236147861593,718.7476091446617,9.18626163440385,0.45165694149454383,0,1,Standard risk assessment
456,51799.38490763162,24,4.443231950435102,6,146170.00497910188,30.58990139136723,622.5985535203112,7.0231454291456625,0.6546578746013274,1,1,Low credit score; High debt-to-income ratio
457,6078.596252904812,60,11.050188413835814,28,74449.35708812182,13.104711957163659,707.8472224614127,12.602763308793325,0.4097437232602074,0,0,Standard risk assessment
458,49522.760989441995,48,5.6361510793502365,11,48344.96135368508,20.147878672930396,840.0878921393798,5.936750944685742,0.33947780877392136,0,0,Standard risk assessment
459,10348.811189774548,24,9.580179980679812,17,85871.39423196683,27.40821753597717,662.4724553736844,11.72953760230274,0.5328452944202633,1,1,Standard risk assessment
460,16287.702045466833,36,10.01924201194869,17,73262.03349320366,39.580690220485494,693.2031487852329,11.983017426301215,0.5807588464948076,1,0,High debt-to-income ratio
461,16164.993443824964,48,11.668419302304919,18,34993.31881621694,16.37059475301477,786.6673939760025,12.465451310075041,0.3669235338131021,0,0,Standard risk assessment
462,66674.97870102603,24,7.486567198716912,3,99794.82656221754,31.075015640066184,600.5128168670104,10.29218918644747,0.7698371847149192,1,1,Low credit score; High debt-to-income ratio
463,75874.26353021522,12,8.54251963917989,0,34594.96334871179,17.133511724169225,784.4027373842193,9.36982738257939,0.5111072283300844,1,0,Standard risk assessment
464,60420.032684230166,36,6.013886641315803,4,30066.44549398712,8.231891356272554,654.0374206837257,8.055831348041272,0.5475668387149083,1,1,Standard risk assessment
465,96406.39210508148,24,9.103613640708598,29,164720.53761114192,31.955103700961832,652.1783908297871,11.401380769420348,0.8208148930458948,1,1,High debt-to-income ratio; Large loan amount
466,40612.70505475189,12,7.170451372796878,6,83545.17706445607,27.72574090414402,737.2542877935254,8.575165903903063,0.5000753786330996,1,1,Standard risk assessment
467,32142.64819677677,36,6.9388712825198,27,126489.68543067524,23.00189004329814,648.9275276765034,9.179614906187748,0.5572461183598761,1,0,Low credit score
468,87516.91717799872,60,10.69920776204495,25,80617.6308139729,28.62625610893769,753.1118391340937,11.95435193179339,0.6727269032424924,1,1,Large loan amount
469,26241.604659348002,36,3.451519591488198,10,188104.02851892577,35.77550188856584,825.3899368323016,4.05537524205084,0.3390185079456604,0,0,High debt-to-income ratio
470,96506.14124685808,60,10.937661850486815,20,153960.80935508237,31.477871035037712,689.2512450223529,12.859928110613662,0.7969832148102196,1,1,High debt-to-income ratio; Large loan amount
471,6154.675095532552,60,10.668628540457012,29,92758.9437858274,35.023609802416544,834.7594209904917,11.17127042857626,0.35946632335692874,0,0,High debt-to-income ratio
472,97138.48853722571,60,7.557296282056102,22,65806.57589900341,15.150659277002486,834.4109418099282,7.864693456726845,0.48935251718646067,0,0,Large loan amount
473,9100.19163530473,48,7.411825687850654,20,53427.085042075196,33.016923105331884,636.0436508124362,9.881558410779611,0.5618685794513726,1,0,Low credit score; High debt-to-income ratio
474,89658.59580131675,48,6.256266312319411,10,159611.1762763096,17.60032714965889,696.5823822228291,7.96644576158771,0.6336607197258262,1,1,Large loan amount
475,55131.60536319848,60,11.94756412513561,9,107016.24875185514,5.722814973787456,847.3307676366071,12.031484598507413,0.3573944993424015,0,1,Standard risk assessment
476,99331.65563133353,12,4.0005239947845705,23,69433.77441160817,6.511448275994979,614.6925409980139,6.418713067564381,0.6775877813992629,1,0,Low credit score; Large loan amount
477,12010.673649862892,60,8.311937120657463,6,186336.43210781363,30.562409694680515,708.3453701529171,10.034107516075096,0.48002620280075137,0,0,High debt-to-income ratio
478,57616.15701812547,24,9.135134311011754,15,96316.38741044425,14.516825662382423,696.6071572747363,10.814230994888215,0.5600588378817577,1,1,Standard risk assessment
479,97083.7408838144,60,11.4089700739525,29,122393.76158210209,15.765448874250675,798.6985064386272,12.079639498308735,0.5881419865127829,1,1,Large loan amount
480,54694.29519616414,48,10.021831471710854,0,175825.8613265933,26.790231614744137,623.763137380516,12.552102414053136,0.7167697009823482,1,1,Low credit score
481,64792.87062284994,48,8.794624825303922,26,171673.76078437257,30.95282409701987,639.8077186259007,11.206075880015113,0.7321040567250721,1,1,Low credit score; High debt-to-income ratio
482,71096.12545353863,24,4.051310851309104,0,138452.11739332235,24.56094878967632,627.399387118045,6.5229264680254175,0.6703994875292865,1,0,Low credit score
483,48181.40115293846,24,6.363601651483206,11,181066.04312208467,29.723028446720814,624.9900623855341,8.910931312095073,0.6619828049808714,1,0,Low credit score
484,64618.017607986025,36,4.249574782931868,15,191856.68744527714,37.93684927789966,649.6024948549426,6.6329183271614385,0.6946411048478949,1,1,Low credit score; High debt-to-income ratio
485,60509.859632694526,12,10.930914592189623,4,188969.40288487123,34.89559807921742,722.6196348662768,12.55367422431903,0.6649236313225614,1,0,High debt-to-income ratio
486,90610.01099664395,12,9.746590400072787,13,89331.24705937714,13.428127790735479,770.8609278126202,10.67226239985394,0.5691998063720838,1,1,Large loan amount
487,9317.406132438497,12,9.817831081175063,17,97519.08635464436,36.737707670774114,682.6834656124036,11.85837350175877,0.5556596638719657,1,1,High debt-to-income ratio
488,31691.50301126188,48,8.870308659961896,8,70885.65704682385,15.404248933699096,700.4819195039618,10.51953195425927,0.478487380310225,0,1,Standard risk assessment
489,95289.09098727308,12,7.563391832430387,1,172261.0734110075,28.120589067845962,793.9462396692522,8.405135326416323,0.6008206452429864,1,0,Large loan amount
490,89575.05946963705,36,4.349739535171475,11,50710.18300478456,35.61507132329082,721.8089842425677,5.987800405978706,0.6690723357244506,1,0,High debt-to-income ratio; Large loan amount
491,48287.39151464273,36,5.967253980345466,24,90364.17292872144,26.82061445436908,739.2399868898426,7.34306025599073,0.4999393981291582,0,0,Standard risk assessment
492,63912.59679114599,12,4.232242132292015,9,31654.643440346408,33.216864763822166,719.8528622459147,5.8658821574710895,0.5806418071300359,1,0,High debt-to-income ratio
493,31351.212383207603,24,9.52421828567109,1,131089.86141606446,37.457148810827086,793.2253115426984,10.466536658352378,0.4839761904899029,0,1,High debt-to-income ratio
494,22871.510173757324,36,4.442058984198045,14,141925.33218136648,38.842797278911775,629.5401030162417,7.035085926824746,0.6015851036998923,1,1,Low credit score; High debt-to-income ratio
495,49051.348469298304,24,9.31902195154517,3,72327.87514713581,19.372152555600543,844.9379983070996,9.563363494030181,0.3771507677650782,0,1,Standard risk assessment
496,38568.46166247502,48,9.230298506363143,18,155244.21089082747,39.746887230808454,817.4456388490019,9.95331099018121,0.4833221467338814,0,0,High debt-to-income ratio
497,60447.330625832845,36,7.1337403109216,21,94861.253946408,14.508840732461488,688.070247039291,8.898126247853305,0.5524498265786378,1,1,Standard risk assessment
498,12384.79051167356,24,4.21705788706247,3,82990.88333672451,21.176530204783944,692.0748149096372,6.008075040013938,0.3986171176373071,0,1,Standard risk assessment
499,97567.50672828582,12,5.83320743520633,24,192548.12195718105,31.624694584021643,809.2283427764108,6.557170953282438,0.5835567805082751,1,0,High debt-to-income ratio; Large loan amount
500,98690.02072556228,48,5.880837981679963,8,130077.71895413859,38.95537487725308,700.3024503999334,7.7673672264531595,0.7607424435824017,1,0,High debt-to-income ratio; Large loan amount
501,71325.36283187578,60,9.303466198289641,12,72894.29729696384,6.852947643571349,717.2040954923226,10.699954719802129,0.5384578946527095,1,0,Standard risk assessment
502,55929.15480269144,60,4.023687174723519,9,197151.1658147879,38.097459384688285,781.4135057763492,5.09052671080691,0.5023556666129977,1,0,High debt-to-income ratio
503,34405.12354720113,12,10.461617815944816,13,95883.43851726587,39.953642414591926,684.7572609109394,12.513581630981342,0.6534343812266038,1,0,High debt-to-income ratio
504,82310.52687216012,48,9.849065611673225,24,140131.06332371433,36.835280443242226,702.5851068905548,11.691567347200099,0.7507898731391874,1,0,High debt-to-income ratio; Large loan amount
505,70049.46139261854,48,4.676762263568465,2,153055.16549461219,8.793447538807055,590.0221093629378,7.364475645327158,0.6411729534063221,1,1,Low credit score
506,20448.60923776467,48,9.472479436010005,2,101790.28945153196,34.42450905043506,615.9586259499696,12.15713826701466,0.6556095210256986,1,0,Low credit score; High debt-to-income ratio
507,91538.08252691504,48,9.016618633210395,19,121105.85348143909,27.391663127228448,703.8380389016384,10.752154875466296,0.7173368072212842,1,0,Large loan amount
508,83141.03807770106,60,9.733087200998337,15,70762.92786907607,5.3334288774474805,592.3294116893577,12.363127372879235,0.7272326106038884,1,1,Low credit score; Large loan amount
509,95230.99176273278,24,4.7003569990382505,8,109189.69848033076,39.453167401329246,662.8935601300302,6.96595307175124,0.7837342308848276,1,1,High debt-to-income ratio; Large loan amount
510,73943.3532968942,48,4.4183128994082175,13,82836.01496227723,10.26833031666261,698.0558969140535,6.040437233434308,0.5225376557930603,1,1,Standard risk assessment
511,63274.44361390004,24,5.128355873304788,21,123067.84861490532,18.888748892306022,607.4366862602484,7.742876499625364,0.6570202216757368,1,0,Low credit score
512,44733.088447608796,48,6.292845328340781,15,143881.35770276512,6.059537641338517,597.6378945254385,8.877061759499782,0.5632601164256955,1,0,Low credit score
513,93609.20591863125,36,10.142984829322211,8,134380.8841462566,15.8331690190076,584.3957084221828,12.95735943529046,0.8278741348523793,1,1,Low credit score; Large loan amount
514,87276.0695025388,36,9.64131543730965,23,162041.84930351033,24.89140031642014,711.0371103064895,11.279858337408957,0.6910865320257371,1,1,Large loan amount
515,9295.773660087994,36,11.329064330506798,22,37060.10496083534,37.57985928498017,619.6454800831963,14.008408122524635,0.6585148589463863,1,0,Low credit score; High debt-to-income ratio
516,7504.8625772389405,48,3.527666031887539,28,43361.449379802616,39.66275841607802,765.9210744764399,4.765082871283919,0.37778384645540375,0,1,High debt-to-income ratio
517,40764.01985341471,24,3.1040065291276706,4,64903.39807007277,19.817539627357206,713.0939359863855,4.671242565537388,0.43578084080821133,0,1,Standard risk assessment
518,82002.56642427412,60,9.292249467307192,12,197586.43070402768,19.986436042417402,585.113010967785,12.140983718053516,0.8021385390947506,1,1,Low credit score; Large loan amount
519,98791.23228491972,12,5.513587462147491,14,166045.56896664642,10.612020112900986,595.939395501926,8.16031370825724,0.7405275407494429,1,1,Low credit score; Large loan amount
520,19289.604654835177,60,6.006710059804358,24,187100.57293213814,22.44256138311967,827.8015466134966,6.4531202075005885,0.2807881718540044,0,0,Standard risk assessment
521,61442.41795845284,48,7.92121823323061,3,76255.35976159459,37.902835551641125,613.5703853607602,10.664542735139419,0.778734906590134,1,1,Low credit score; High debt-to-income ratio
522,41184.631379947044,36,3.9217181081411865,13,127555.60429298188,10.788865510452226,784.4774832692333,4.6848319305533765,0.3127654438003325,0,1,Standard risk assessment
523,97141.8677923873,36,8.784249748932448,19,124330.41536354503,14.32656350834449,646.4932864273322,10.96258251974257,0.7353447584850827,1,0,Low credit score; Large loan amount
524,85001.29769789233,24,5.926327016080352,23,126818.22169656659,36.19612558015537,666.8229196237899,8.120059075644006,0.747782064643274,1,1,High debt-to-income ratio; Large loan amount
525,84641.2269475581,48,8.694436118708925,19,151986.37994782918,26.925071483954877,586.6935415879824,11.59675141766865,0.8357351220669391,1,0,Low credit score; Large loan amount
526,49525.850180522175,60,10.506062217660473,6,96976.6053319383,16.567753328564123,730.1601150771744,11.870138600174371,0.5228402595454072,1,0,Standard risk assessment
527,44407.85272207819,48,4.540002000036867,3,145125.76123283224,33.4460737807411,706.102016245527,6.313442575389007,0.5445198100245412,1,1,High debt-to-income ratio
528,30973.67183341709,48,11.377857836230682,26,164034.29750170797,8.81374495957385,781.1377262376693,12.154618023449727,0.37556495145781765,0,1,Standard risk assessment
529,10355.672181838076,36,7.776193269561994,16,79142.45011970642,35.042297804102546,824.536111035394,8.38125513724908,0.3463217840233547,0,0,High debt-to-income ratio
530,87148.62574423006,60,11.306349886565716,25,190776.34383934803,23.130058309573332,727.8813757821545,12.758836711839903,0.6829013518471394,1,1,Large loan amount
531,82225.59586735736,12,4.8695707398160035,8,118068.16249943839,31.492705063846618,837.1120247705137,5.313377542749333,0.4893053193018367,0,0,High debt-to-income ratio; Large loan amount
532,99973.1789621824,36,8.441063981438138,3,154569.65964165016,23.143705704814376,619.999760649524,10.972503431991042,0.8174939326710284,1,1,Low credit score; Large loan amount
533,99680.49952202101,60,6.634984055912442,2,153917.2330316326,13.61955226646407,673.0543197534635,8.540636381042448,0.6776207230306567,1,1,Large loan amount
534,57766.01203224961,24,9.96799972040412,18,126091.36424491736,27.42970179744972,804.0572786321732,10.701723952056884,0.5041836659645634,1,1,Standard risk assessment
535,78053.8044421485,36,8.453180488919667,8,84856.22809056542,10.417689760237684,729.3948979209182,9.763408407312863,0.5504343098685629,1,0,Standard risk assessment
536,94752.74433883066,24,7.450639112624866,7,143379.70853305247,13.04546520918616,727.6823031350611,8.804270733366115,0.6027843875794585,1,1,Large loan amount
537,85716.5021143541,36,11.216868657879077,25,44838.42846532902,24.22639841542079,704.3041734979595,12.916090907053691,0.7123802955164827,1,1,Large loan amount
538,28498.069665603776,48,6.394053577545122,6,196844.01591131117,18.64942534585768,585.0398831105892,9.230148999897807,0.5962101189351936,1,0,Low credit score
539,47801.69285445888,60,4.9798218440836335,6,61279.53441863088,31.082079985052648,601.6918818703818,7.773723825230341,0.6783630385246202,1,1,Low credit score; High debt-to-income ratio
540,17270.144439392025,24,8.472910681668825,3,76822.45162044487,25.425036713956636,604.1689578568587,11.185471470239804,0.6012208388724247,1,1,Low credit score
541,95634.84758957863,36,8.616255934555323,18,192254.65321516697,18.346729466311945,631.1537360846132,10.988185868372309,0.7683098504734672,1,1,Low credit score; Large loan amount
542,62586.59027283361,24,6.951851594146879,11,61712.034160723466,16.435547719215023,605.4545236685564,9.561661834653464,0.6691435298004484,1,0,Low credit score
543,26721.066522828958,36,7.379490393204441,19,58915.75871927675,36.96349736887955,608.7830307768717,10.16129505912452,0.6684834752269098,1,1,Low credit score; High debt-to-income ratio
544,68811.56501855639,36,11.6359807286991,5,166771.11657656715,6.40289316862258,751.9604607528399,12.680405052856925,0.5164540496559411,1,1,Standard risk assessment
545,63722.1828435001,12,9.594171222571212,11,72718.98915163774,29.186086371443682,611.9537392678769,12.26649469360688,0.7651460882270582,1,1,Low credit score
546,39025.45821311985,12,3.995415763343193,28,46103.519962316626,18.71645026134251,705.5588604828284,5.626991661128334,0.4461753364468627,0,1,Standard risk assessment
547,15787.971258964757,12,4.909170637835499,29,68529.31472797238,18.20751860971901,597.0448828891203,7.620796995041486,0.5210733746603532,1,0,Low credit score
548,68799.45358131596,24,11.78018970992003,19,181023.5095712437,27.815687064967328,652.7399036603607,14.030947543966095,0.7517339814768206,1,0,Standard risk assessment
549,54429.23158586036,48,9.53818998414178,3,77654.26152718934,34.76626636353402,829.5743081528673,10.090109566248447,0.494349033955378,0,1,High debt-to-income ratio
550,78370.24721488573,36,11.23540613530188,1,148160.2877908952,30.354428586202413,588.3718424442922,14.155231996720982,0.866317264038291,1,1,Low credit score; High debt-to-income ratio
551,54415.532605639375,60,5.734753175898499,14,97173.6690115108,28.453894388575755,816.7796787340483,6.351495332443774,0.42711414226566025,0,1,Standard risk assessment
552,85957.24253026131,12,9.67680174077933,29,74560.19040729766,22.367085751448887,785.0944995716991,10.549527602576827,0.5824847470804981,1,0,Large loan amount
553,57431.14968357613,24,9.426024376711602,22,54488.05921595503,21.421246236965494,828.6473529386797,9.853763309694461,0.43450835443294905,0,1,Standard risk assessment
554,58289.10729586169,24,5.652209868954376,5,195272.59385426555,21.12503464204067,792.4553263900876,6.438906951473906,0.4302831140173432,0,0,Standard risk assessment
555,88282.09225254277,24,7.9573469290563486,17,118589.64252551782,10.090661214962111,803.0683371232855,8.527570169973115,0.48114681051731883,0,1,Large loan amount
556,43330.87229017772,60,8.646736001432657,20,49508.34884232779,24.582604593018434,609.0854475436571,11.301707571926272,0.6712779101905788,1,1,Low credit score
557,17731.44670281087,60,7.330186297447185,21,63798.375933607866,16.041249732450368,805.5974647651061,7.934624147120628,0.2885317276599527,0,0,Standard risk assessment
558,7734.354249767202,12,10.444608359922114,4,99240.50321189014,26.6379763678871,708.8226712310178,12.122761411290808,0.47489346203815036,0,1,Standard risk assessment
559,76738.03928899381,60,10.495821376181905,3,122508.98952455458,23.701733666853784,674.9263510074301,12.483575202776143,0.7096967322300101,1,1,Standard risk assessment
560,63929.40737857914,12,10.65540493471401,10,60905.45570074629,37.8973468376495,621.5416704583464,13.31896169850704,0.8127037006836939,1,1,Low credit score; High debt-to-income ratio
561,71887.57796942625,60,10.230812121883465,10,77213.82082215836,20.222554621985317,580.1808104411931,13.131229563691388,0.7916576673772093,1,1,Low credit score
562,25231.59534334652,60,7.3927512947743015,8,163230.07526981627,28.25390228044163,753.5098577039695,8.640191740539022,0.4393781231905797,0,0,Standard risk assessment
563,17955.290180743126,60,6.432944683341065,2,100971.8719808043,25.74808955414653,776.0259710539647,7.4301658683428835,0.3638685620531286,0,1,Standard risk assessment
564,6381.743238448783,12,10.482386553429336,10,30238.40253071279,28.953816526643195,684.7839610228419,12.424085108467349,0.513142157102747,1,0,Standard risk assessment
565,38305.818086626714,36,7.411813127006401,1,39169.84902909766,14.344120057049699,624.3459799955745,9.811794527621153,0.5681886704738834,1,1,Low credit score
566,61042.18025119014,12,5.217342587651837,8,104685.83586642052,14.003713054651058,619.0327751261296,7.667051966937051,0.6120027154458423,1,1,Low credit score
567,42263.18428447457,36,7.5660917908999465,23,40220.01538942249,24.588728468017646,625.4242007459806,10.057737068120318,0.6333650219395822,1,1,Low credit score
568,46560.11759225426,24,4.2766483972731795,24,59563.750008001705,34.717155347717295,595.1762427518568,7.172057523231785,0.6920310712119322,1,0,Low credit score; High debt-to-income ratio
569,90895.0759769061,24,9.22466541538919,9,153738.99525289313,30.20030392938426,677.1049409760524,11.255619044922508,0.7658672893143259,1,1,High debt-to-income ratio; Large loan amount
570,38084.269367213536,12,6.023291534615157,10,111665.25020266704,22.112714488873586,746.3635759644585,7.280782919859308,0.43704506840584545,0,1,Standard risk assessment
571,53829.001470182026,36,5.345929186027089,2,112018.52863764021,13.928305161952194,700.7189484563401,6.97802275308321,0.4900366686432609,0,1,Standard risk assessment
572,79447.0362104086,36,11.608578716112705,16,131697.07561133977,31.577152913535727,613.879900659899,14.285551238649072,0.8490565556476709,1,1,Low credit score; High debt-to-income ratio
573,42671.564320520665,36,9.991928961824769,10,164048.1735856754,37.41861691644355,800.3603692791282,10.862511438197922,0.5150964086318318,1,1,High debt-to-income ratio
574,64098.23652164798,24,10.083625524515384,16,56959.61168383306,12.455711234470531,657.505179418324,12.133130842676849,0.6302314776192945,1,1,Standard risk assessment
575,86924.55233094079,12,8.613497723512651,18,59418.09091453394,32.96828024244556,742.7235710166156,10.015944815770952,0.6783570212857567,1,1,High debt-to-income ratio; Large loan amount
576,95204.459247476,48,10.552555294592674,3,50638.65453836696,11.035593496878576,646.3346357097156,12.699564872464302,0.7364137260711053,1,1,Low credit score; Large loan amount
577,18971.980688258605,36,9.832462330470431,1,189260.97713162343,36.527404239686504,740.6474132450822,11.291262240416474,0.5116060006408921,1,0,High debt-to-income ratio
578,93025.82439034196,36,8.388963337202549,23,128139.33801822962,27.471746286003214,615.0074134999014,11.013606665063566,0.8243871673575546,1,1,Low credit score; Large loan amount
579,51751.04784255613,48,11.650119616665457,13,45748.87190220274,11.335350149160025,756.9849641485304,12.693623476671753,0.48452824713072484,0,1,Standard risk assessment
580,29533.216888401043,12,4.724354547159807,28,67509.74535327678,6.26908350789312,734.7543056807742,5.939502325430996,0.3271892040095551,0,0,Standard risk assessment
581,48617.89684263482,36,11.49041747095276,14,153350.30848518375,29.311570276644236,720.2090966239807,13.081442207479396,0.6110428862064279,1,1,Standard risk assessment
582,98103.09465212032,12,6.612943457989784,27,34928.585398982585,26.213563841849627,638.613876850781,8.988940327900469,0.7801031110367475,1,1,Low credit score; Large loan amount
583,51798.71892932261,36,7.7555908506133795,2,153361.44485778548,26.39612357773587,722.8728416784666,9.290823669606073,0.5525068217397653,1,1,Standard risk assessment
584,36231.40297731328,60,4.10465387589878,28,184948.95109276357,21.87916716428874,822.2182253775088,4.601263293766579,0.31030886047303924,0,0,Standard risk assessment
585,65173.08116008895,36,7.860966950296119,29,39584.900181135825,26.505510019306133,613.8215695715744,10.487806354773436,0.7303046898942496,1,0,Low credit score
586,27813.83378392834,60,8.50086076672374,19,61691.47577895497,35.56280823710941,770.0060866008347,9.656427983086488,0.47889004164422444,0,1,High debt-to-income ratio
587,12207.016170323073,12,11.979313876276716,21,30404.362274307005,38.32005535555665,610.7023967398693,14.75549046243359,0.69084742396579,1,1,Low credit score; High debt-to-income ratio
588,17243.57358151168,36,11.776731699643738,25,48535.18748037716,17.057778486762807,671.3016290013876,13.734293194497491,0.5186972679923294,1,1,Standard risk assessment
589,17164.354700988384,24,11.697575626868586,12,134888.55851428126,22.075518885191805,764.6343212109668,12.771987603610835,0.4270145807871055,0,1,Standard risk assessment
590,19430.755883667964,24,6.135492540918516,21,37619.02537765306,14.555975685492061,731.262388287927,7.468428414894166,0.3625818712904675,0,0,Standard risk assessment
591,18188.581401693962,48,11.92139848870539,12,102391.96283267532,19.40548722481084,763.1311823484266,12.984141537469233,0.42123597599714074,0,1,Standard risk assessment
592,65883.10075630539,24,7.099303364355998,17,115578.30031352569,32.856099394830466,840.1066570191572,7.526797788112731,0.47327970639661915,0,1,High debt-to-income ratio
593,22278.60801791876,60,10.666526328857104,21,184126.9467063323,19.87461984452503,841.7946976079256,10.947325551223097,0.3212902666172165,0,1,Standard risk assessment
594,37838.391915767,24,4.946879721170748,19,110629.3604373493,18.707414438474174,827.0146047374116,5.363807818181374,0.3041090135849663,0,0,Standard risk assessment
595,90194.89894107112,24,7.552498616909421,20,54232.7382546226,34.75388863829095,713.6041315002451,9.26399618828988,0.7194250541915942,1,0,High debt-to-income ratio; Large loan amount
596,50026.355824972874,24,11.694108865148449,6,79179.67648726923,5.044532659317823,672.0812517525061,13.523741674216566,0.5533057844804997,1,1,Standard risk assessment
597,68417.98515949759,36,11.523282572310848,22,144273.2121619021,34.82658266894799,655.4899233969317,13.816649165031011,0.7797311650270556,1,0,High debt-to-income ratio
598,21370.387764154835,48,9.153613900392841,15,49059.68773786993,11.349278812750269,735.4360990518649,10.412745698001695,0.3869873899386108,0,0,Standard risk assessment
599,23267.456786823725,12,10.18032890297754,15,69396.27050368616,14.607919126492199,702.4663470865987,11.801744623376475,0.4641248419861755,0,0,Standard risk assessment
600,8882.518545315492,48,4.587840269421612,21,199282.1105820576,17.65631739870021,848.5216669568524,4.77918677384009,0.18029422521747937,0,0,Standard risk assessment
601,21048.830991855633,60,9.494926945357417,25,30940.877055213252,35.82282807987285,724.6053110215225,11.10710211594092,0.5296827604524517,1,1,High debt-to-income ratio
602,31466.08220803607,36,8.56245727501835,5,55871.16324341714,36.803853929533744,668.8257516857637,10.74223829745605,0.622952080587009,1,1,High debt-to-income ratio
603,21815.99600629095,36,3.823965621761215,5,173426.59301424425,28.141249505441852,751.7086721705958,5.088291395109675,0.38321070729132684,0,0,Standard risk assessment
604,13426.740706920284,24,4.018431059307087,3,47234.943947905645,20.38050025969145,591.8037286831986,6.804198775072015,0.5197901196610686,1,0,Low credit score
605,16460.407754557076,24,3.975992559761357,2,35718.97094937581,23.064473361371377,609.9123610168353,6.607513683206717,0.5195678158279118,1,0,Low credit score
606,48773.982963108945,60,9.519212413468521,0,50623.09165496807,25.31405632298011,759.1890031771962,10.68046294492636,0.5161995106841386,1,1,Standard risk assessment
607,24601.70324855029,36,4.275436874228152,2,147911.52207862982,38.38967815902023,613.3019825719972,7.026313830098383,0.6224354820842891,1,0,Low credit score; High debt-to-income ratio
608,39605.63679956717,12,7.209590440030234,18,198828.7904098731,38.92085200545622,783.9609946955215,8.25918901312958,0.4969203631615753,0,0,High debt-to-income ratio
609,52824.6407312114,48,6.2128362528998196,8,130408.04618508836,34.656652478140046,596.7152287344743,9.092250490336477,0.734414714750516,1,1,Low credit score; High debt-to-income ratio
610,70587.50871978971,36,7.95453726693196,13,51133.76574002777,25.43050473341004,740.3501890832192,9.305340423433869,0.5848193787130718,1,1,Standard risk assessment
611,8734.653284904398,12,9.358288384974625,18,61242.39106340966,18.67570659857295,763.1901563960378,10.413143886999976,0.35487979312309126,0,0,Standard risk assessment
612,80943.98789635905,12,9.162502834991988,23,121405.94145411484,13.059797084005659,790.4905197697974,9.88819560813407,0.5060952019177848,1,1,Large loan amount
613,64650.537001636236,48,7.63967924322939,23,151661.89182155483,23.705955111855918,819.1387201654999,8.18535159269295,0.45590971872731656,0,0,Standard risk assessment
614,12767.108035142832,12,7.17901386249347,18,142695.0710715952,17.097081254321637,664.3037813358682,9.206946861678006,0.4528751537151121,0,1,Standard risk assessment
615,87989.96929014384,60,6.580340356100328,25,127703.50471515414,7.5460574174392505,774.1744029615148,7.414056900659572,0.4848049503425167,0,1,Large loan amount
616,92482.87805052225,12,10.757189534739414,25,197665.8618904658,21.66772654346646,601.797000967744,13.45589679049664,0.8409803341113609,1,1,Low credit score; Large loan amount
617,10802.406186212056,60,5.977666243853805,27,63665.77153170276,24.98801641585912,804.0445661230897,6.687100746781499,0.29757023712491876,0,1,Standard risk assessment
618,31303.376573984355,12,5.3342923905074535,12,59393.67848181036,26.396030039065188,820.3618367107566,5.894634323790539,0.33741669677809,0,0,Standard risk assessment
619,81589.12158034083,24,9.68983944289744,21,176040.40577112703,7.58348583419682,782.1375897919581,10.444298403319827,0.49734478396520637,0,0,Large loan amount
620,76084.67058644754,12,6.237871155270538,15,79439.6939926488,21.908856375467007,655.9589502246889,8.39737021677832,0.6653643962774008,1,0,Standard risk assessment
621,22529.496838855845,60,10.622987397815416,27,86529.48411784097,27.956956758724626,596.8327558609427,13.434229406793236,0.6677932709997196,1,1,Low credit score
622,24888.18571698748,12,5.950998467734303,7,123273.58379903647,38.637242441534134,693.8335259949553,7.899035632200092,0.546689548904684,1,1,High debt-to-income ratio
623,40194.84976518129,12,9.317503421171294,23,94816.71587865824,5.876603297096125,653.0716164499167,11.345553289643087,0.5200509246985804,1,0,Standard risk assessment
624,51029.68359314703,12,3.4059810565680246,25,78898.87341277784,28.669880550625326,723.1516603455201,4.961163258619077,0.5035298965969108,1,1,Standard risk assessment
625,63734.203295378116,60,6.47006592099288,15,185919.79441205272,7.181809350092561,686.3425556674649,8.178458457819158,0.517999374221447,1,0,Standard risk assessment
626,40046.79575912838,12,6.089071574707964,25,51976.61620467402,10.559522052839137,616.7171703209613,8.527495092026742,0.5458410761897582,1,0,Low credit score
627,48940.79803264905,48,10.35010865348331,8,98729.26317884568,11.06577900844086,805.9046586640557,10.901719856927162,0.3965023776057851,0,0,Standard risk assessment
